 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd,, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, min_seg_size_forward, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,170,2,2,46,46,23,23,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,205,2,2,46,46,23,23,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,176,2,2,46,46,23,23,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,186,2,2,46,46,23,23,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,166,2,2,46,46,23,23,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,158,2,2,46,46,23,23,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,263,2,2,46,46,23,23,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,180,2,2,46,46,23,23,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,179,2,2,46,46,23,23,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,189,2,2,46,46,23,23,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,186,2,2,46,46,23,23,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,184,2,2,46,46,23,23,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,209,2,2,46,46,23,23,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,35177,1,1,48,48,48,48,0,0,0,0,32,40,0,0,0,0,0,0,0,0,1,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,32,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,657404,10,8,703,3950,267,0,0,0,0,0,328,264,0,0,0,1,0,0,0,0,0,328,0,0,0,0,0,0,10,703,8,3950,29200,252,4,32,0,0,0,328,264,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,1269252,9,11,703,3950,267,0,0,0,0,0,296,360,0,0,0,1,0,0,0,0,1,296,0,0,0,0,0,0,9,703,11,3950,29200,252,4,32,0,0,0,296,360,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,95044,1,1,0,0,0,0,0,0,0,0,32,32,0,0,0,0,1,1,0,0,1,32,0,0,0,0,0,0,1,0,1,0,304,252,0,32,0,0,0,32,32,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,190,2,2,104,178,52,52,0,0,0,0,64,64,0,0,0,0,0,0,0,0,1,64,0,0,0,0,0,0,2,104,2,178,-1,-1,1,32,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8080,1005977,3,3,0,18,0,0,0,0,0,0,92,60,0,0,0,1,0,0,0,0,1,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,92,60,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5324590,6,2,135,92,46,0,1,0,0,0,132,40,0,1,0,0,1,0,0,0,0,132,0,0,0,0,0,0,6,135,2,92,253,33,4,20,0,0,0,132,40,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,4717784,6,2,135,92,46,0,1,0,0,0,132,40,0,1,0,0,1,0,0,0,0,132,0,0,0,0,0,0,6,135,2,92,252,33,4,20,0,0,0,132,40,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5329949,5,2,129,92,46,0,1,0,0,0,112,40,0,1,0,0,1,0,0,0,0,112,0,0,0,0,0,0,5,129,2,92,256,32,3,20,0,0,0,112,40,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5356145,5,1,135,46,46,6,1,0,0,0,100,20,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,135,1,46,256,32,4,20,0,0,0,100,20,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5324981,5,1,135,46,46,6,1,0,0,0,100,20,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,135,1,46,253,360,4,20,0,0,0,100,20,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5311076,5,1,135,46,46,6,1,0,0,0,100,20,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,135,1,46,258,360,4,20,0,0,0,100,20,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5310826,5,1,135,46,46,6,1,0,0,0,100,20,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,135,1,46,256,424,4,20,0,0,0,100,20,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,4714705,5,1,135,46,46,6,1,0,0,0,100,20,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,135,1,46,254,16384,4,20,0,0,0,100,20,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,13881354,25,18,7506,2408,3072,0,0,0,0,0,524,384,0,0,0,1,0,0,0,0,0,524,0,0,0,0,0,0,25,7506,18,2408,8192,2051,23,20,0,0,0,524,384,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,272,2,2,72,328,36,36,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,270,2,2,72,328,36,36,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,213,2,2,72,328,36,36,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8080,1026270,3,3,0,18,0,0,0,0,0,0,92,60,0,0,0,1,0,0,0,0,1,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,92,60,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,60436625,13,13,906,3222,531,0,0,0,0,0,272,332,0,0,0,1,0,0,0,0,1,272,0,0,0,0,0,0,13,906,13,3222,8192,114,12,20,0,0,0,272,332,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5326199,3,5,92,175,46,0,1,0,0,0,72,100,0,1,0,0,1,0,0,0,1,72,0,0,0,0,0,0,3,92,5,175,258,123,1,20,0,0,0,72,100,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5326212,3,5,92,175,46,0,1,0,0,0,72,100,0,1,0,0,1,0,0,0,1,72,0,0,0,0,0,0,3,92,5,175,257,119,1,20,0,0,0,72,100,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,51510,3,1,43,6,31,6,0,0,0,0,60,20,0,0,0,0,1,0,0,0,0,60,0,0,0,0,0,0,3,43,1,6,258,0,2,20,0,0,0,60,20,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,50971,4,1,49,6,31,6,0,0,0,0,80,20,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,49,1,6,256,0,3,20,0,0,0,80,20,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,4312383,4,5,98,175,46,0,1,0,0,0,92,100,0,1,0,0,1,0,0,0,1,92,0,0,0,0,0,0,4,98,5,175,258,123,2,20,0,0,0,92,100,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,28779,2,0,12,0,6,6,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,40,0,0,0,0,0,0,2,12,0,0,258,-1,1,20,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,4746310,5,1,135,46,46,6,1,0,0,0,100,20,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,135,1,46,254,118,4,20,0,0,0,100,20,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,3786697,2,4,52,147,46,6,1,0,0,0,40,80,0,1,0,0,1,0,0,0,2,40,0,0,0,0,0,0,2,52,4,147,254,292,1,20,0,0,0,40,80,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,237,4,0,64,0,46,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,64,0,0,254,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,3732136,5,1,135,46,46,6,1,0,0,0,100,20,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,135,1,46,252,74,4,20,0,0,0,100,20,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,18982,1,1,6,6,6,6,0,0,0,0,20,20,1,0,0,0,1,0,0,0,1,20,0,0,0,0,0,0,1,6,1,6,0,0,0,20,0,0,0,20,20,1,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5355843,5,1,135,46,46,6,1,0,0,0,100,20,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,135,1,46,255,360,4,20,0,0,0,100,20,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51028,2,2,0,31,0,31,0,1,0,0,0,64,0,0,1,0,0,1,0,0,0,0,64,0,0,0,0,0,0,2,31,0,0,290,-1,0,32,0,0,0,64,0,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51040,19,3,0,31,0,31,0,0,0,0,0,96,0,0,0,0,0,1,0,0,0,0,96,0,0,0,0,0,0,3,31,0,0,290,-1,1,32,0,0,0,96,0,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57711,1508,5,1,393,6,274,6,1,0,0,0,100,20,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,393,1,6,22,0,4,20,0,0,0,100,20,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57709,192,2,1,12,6,6,6,0,0,0,0,40,20,0,0,0,0,1,0,0,0,0,40,0,0,0,0,0,0,2,12,1,6,23,253,1,20,0,0,0,40,20,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57719,78032,2,1,44,6,38,6,1,0,0,0,40,20,0,1,0,0,1,0,0,0,0,40,0,0,0,0,0,0,2,44,1,6,22,0,1,20,0,0,0,40,20,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57718,76827,2,1,44,6,38,6,1,0,0,0,40,20,0,1,0,0,1,0,0,0,0,40,0,0,0,0,0,0,2,44,1,6,22,0,1,20,0,0,0,40,20,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57723,49,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,22,255,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57726,5,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,22,255,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57721,108,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,22,255,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57729,72,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,22,255,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57724,67,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,22,255,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57727,59,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,22,255,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57722,33,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,22,255,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57725,60,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,22,255,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57732,54498,2,1,44,6,38,6,1,0,0,0,40,20,0,1,0,0,1,0,0,0,0,40,0,0,0,0,0,0,2,44,1,6,22,0,1,20,0,0,0,40,20,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57707,40,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,22,255,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57712,82,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,22,255,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57708,107,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,22,253,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57713,61,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,22,255,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57744,52,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,21,256,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57745,48,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,21,256,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57743,56,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,21,256,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37982,205,2,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,63,-1,0,32,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32892,33,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,20,229,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57811,30,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,60,255,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54181,31,1,1,0,0,0,0,0,0,0,0,32,32,0,0,0,0,1,1,0,0,1,32,0,0,0,0,0,0,1,0,1,0,118,297,0,32,0,0,0,32,32,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54175,11762,2,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,123,-1,0,32,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54174,12850,2,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,123,-1,0,32,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54164,12230,2,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,129,-1,0,32,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54172,12836,2,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,129,-1,0,32,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54171,13140,2,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,129,-1,0,32,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54177,12852,2,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,123,-1,0,32,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54173,12806,2,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,129,-1,0,32,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54168,12328,2,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,123,-1,0,32,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54167,13732,2,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,123,-1,0,32,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54170,13315,2,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,129,-1,0,32,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54169,13438,2,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,123,-1,0,32,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54179,14798,2,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,123,-1,0,32,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54178,15386,2,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,123,-1,0,32,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
